49.647,59.378,39.917,49.647,59.378,39.917
51.361,61.381,41.341,51.361,61.381,41.341
53.67,64.689,42.652,53.67,64.689,42.652
58.92,70.943,46.897,58.92,70.943,46.897
63.727,76.102,51.352,63.727,76.102,51.352
70.423,83.446,57.399,70.423,83.446,57.399
76.358,89.808,62.909,76.358,89.808,62.909
76.361,90.158,62.563,76.361,90.158,62.563
72.198,85.33,59.066,72.198,85.33,59.066
64.445,76.51,52.38,64.445,76.51,52.38
55.317,66.131,44.503,55.317,66.131,44.503
49.084,59.15,39.018,49.084,59.15,39.018
50.531,60.771,40.291,50.531,60.771,40.291
51.275,61.846,40.704,51.275,61.846,40.704
54.544,65.704,43.384,54.544,65.704,43.384
58.519,70.621,46.418,58.519,70.621,46.418
63.656,75.978,51.334,63.656,75.978,51.334
69.815,82.564,57.066,69.815,82.564,57.066
75.251,88.786,61.716,75.251,88.786,61.716
77.098,90.801,63.395,77.098,90.801,63.395
71.473,84.78,58.166,71.473,84.78,58.166
63.874,76.25,51.497,63.874,76.25,51.497
55.832,66.937,44.727,55.832,66.937,44.727
49.509,59.731,39.287,49.509,59.731,39.287
50.081,59.974,40.189,50.081,59.974,40.189
50.462,60.324,40.6,50.462,60.324,40.6
54.157,64.779,43.536,54.157,64.779,43.536
57.627,69.079,46.174,57.627,69.079,46.174
63.281,74.878,51.684,63.281,74.878,51.684
69.857,82.455,57.26,69.857,82.455,57.26
75.333,88.731,61.935,75.333,88.731,61.935
75.971,89.446,62.497,75.971,89.446,62.497
72.058,85.253,58.864,72.058,85.253,58.864
65.487,78.076,52.897,65.487,78.076,52.897
55.624,66.638,44.61,55.624,66.638,44.61
50.303,60.205,40.401,50.303,60.205,40.401
50.269,60.494,40.044,50.269,60.494,40.044
52.055,62.342,41.769,52.055,62.342,41.769
55.595,67.083,44.107,55.595,67.083,44.107
58.6,70.586,46.614,58.6,70.586,46.614
64.151,76.052,52.249,64.151,76.052,52.249
70.352,82.855,57.85,70.352,82.855,57.85
76.233,89.453,63.013,76.233,89.453,63.013
76.594,89.971,63.217,76.594,89.971,63.217
72.86,86.291,59.429,72.86,86.291,59.429
64.782,77.421,52.144,64.782,77.421,52.144
56.053,66.957,45.15,56.053,66.957,45.15
50.806,60.882,40.73,50.806,60.882,40.73
50.675,60.714,40.636,50.675,60.714,40.636
51.646,61.304,41.988,51.646,61.304,41.988
53.542,63.919,43.165,53.542,63.919,43.165
58.863,70.554,47.172,58.863,70.554,47.172
63.159,75.045,51.273,63.159,75.045,51.273
70.175,82.912,57.438,70.175,82.912,57.438
76.198,89.66,62.735,76.198,89.66,62.735
75.86,89.339,62.381,75.86,89.339,62.381
72.575,86.059,59.092,72.575,86.059,59.092
64.296,76.359,52.233,64.296,76.359,52.233
55.241,65.962,44.521,55.241,65.962,44.521
49.967,60.367,39.568,49.967,60.367,39.568
49.754,59.949,39.56,49.754,59.949,39.56
50.553,60.755,40.352,50.553,60.755,40.352
52.878,63.882,41.874,52.878,63.882,41.874
58.402,70.744,46.06,58.402,70.744,46.06
64.437,76.703,52.171,64.437,76.703,52.171
69.985,82.797,57.173,69.985,82.797,57.173
75.779,89.168,62.389,75.779,89.168,62.389
76.718,90.505,62.931,76.718,90.505,62.931
72.304,85.622,58.986,72.304,85.622,58.986
65.434,78.037,52.83,65.434,78.037,52.83
56.644,67.778,45.51,56.644,67.778,45.51
50.32,60.692,39.949,50.32,60.692,39.949
50.311,60.589,40.033,50.311,60.589,40.033
51.916,62.149,41.682,51.916,62.149,41.682
54.49,65.708,43.272,54.49,65.708,43.272
58.935,71.143,46.726,58.935,71.143,46.726
65.416,78.307,52.526,65.416,78.307,52.526
70.344,83.565,57.122,70.344,83.565,57.122
76.867,90.611,63.123,76.867,90.611,63.123
76.513,90.108,62.919,76.513,90.108,62.919
70.449,83.801,57.097,70.449,83.801,57.097
64.666,76.745,52.587,64.666,76.745,52.587
55.429,66.369,44.489,55.429,66.369,44.489
49.606,59.904,39.309,49.606,59.904,39.309
49.851,59.896,39.806,49.851,59.896,39.806
51.593,62.018,41.167,51.593,62.018,41.167
54.197,65.093,43.302,54.197,65.093,43.302
57.973,69.772,46.173,57.973,69.772,46.173
64.159,76.019,52.299,64.159,76.019,52.299
69.683,82.425,56.942,69.683,82.425,56.942
76.517,89.932,63.102,76.517,89.932,63.102
76.038,89.619,62.456,76.038,89.619,62.456
72.852,86.124,59.579,72.852,86.124,59.579
64.368,76.48,52.255,64.368,76.48,52.255
55.117,65.931,44.303,55.117,65.931,44.303
49.858,60.129,39.587,49.858,60.129,39.587
50.606,60.808,40.404,50.606,60.808,40.404
50.932,60.898,40.965,50.932,60.898,40.965
53.611,64.126,43.097,53.611,64.126,43.097
58.187,70.102,46.272,58.187,70.102,46.272
64.761,77.12,52.402,64.761,77.12,52.402
69.588,82.601,56.574,69.588,82.601,56.574
75.056,88.487,61.624,75.056,88.487,61.624
76.212,89.976,62.448,76.212,89.976,62.448
71.826,84.853,58.799,71.826,84.853,58.799
62.721,74.863,50.58,62.721,74.863,50.58
54.795,65.881,43.71,54.795,65.881,43.71
49.193,59.548,38.837,49.193,59.548,38.837
50.668,61.095,40.24,50.668,61.095,40.24
51.801,62.06,41.542,51.801,62.06,41.542
55.484,67.135,43.832,55.484,67.135,43.832
57.954,69.859,46.05,57.954,69.859,46.05
63.802,75.79,51.813,63.802,75.79,51.813
70.588,83.559,57.616,70.588,83.559,57.616
75.703,89.119,62.288,75.703,89.119,62.288
75.372,88.873,61.871,75.372,88.873,61.871
72.737,86.042,59.432,72.737,86.042,59.432
63.815,76.129,51.502,63.815,76.129,51.502
54.109,65.024,43.195,54.109,65.024,43.195
49.411,59.007,39.814,49.411,59.007,39.814
50.235,60.086,40.383,50.235,60.086,40.383
51.086,61.241,40.931,51.086,61.241,40.931
55.276,66.842,43.71,55.276,66.842,43.71
59.274,71.652,46.896,59.274,71.652,46.896
63.607,75.567,51.648,63.607,75.567,51.648
69.949,82.855,57.043,69.949,82.855,57.043
76.66,90.064,63.257,76.66,90.064,63.257
75.784,89.123,62.445,75.784,89.123,62.445
71.443,84.456,58.43,71.443,84.456,58.43
65.72,78.101,53.339,65.72,78.101,53.339
55.929,66.836,45.021,55.929,66.836,45.021
49.069,58.982,39.156,49.069,58.982,39.156
50.818,60.94,40.696,50.818,60.94,40.696
51.821,62.551,41.091,51.821,62.551,41.091
53.917,64.958,42.877,53.917,64.958,42.877
58.68,70.492,46.868,58.68,70.492,46.868
63.598,75.473,51.724,63.598,75.473,51.724
69.777,82.279,57.275,69.777,82.279,57.275
75.546,88.855,62.237,75.546,88.855,62.237
75.924,89.562,62.285,75.924,89.562,62.285
72.118,85.346,58.89,72.118,85.346,58.89
63.345,75.537,51.154,63.345,75.537,51.154
55.581,66.114,45.047,55.581,66.114,45.047
49.724,60.074,39.374,49.724,60.074,39.374
50.198,60.53,39.865,50.198,60.53,39.865
51.013,61.682,40.345,51.013,61.682,40.345
54.094,65.069,43.119,54.094,65.069,43.119
58.501,70.54,46.463,58.501,70.54,46.463
63.383,75.362,51.404,63.383,75.362,51.404
71.071,84.165,57.977,71.071,84.165,57.977
75.749,89.25,62.248,75.749,89.25,62.248
76.457,89.962,62.952,76.457,89.962,62.952
73.261,86.406,60.115,73.261,86.406,60.115
65.608,77.985,53.231,65.608,77.985,53.231
56.066,67.226,44.907,56.066,67.226,44.907
49.799,59.631,39.967,49.799,59.631,39.967
50.652,60.925,40.379,50.652,60.925,40.379
51.717,62.095,41.338,51.717,62.095,41.338
54.245,65.312,43.177,54.245,65.312,43.177
58.59,70.949,46.231,58.59,70.949,46.231
64.479,76.667,52.292,64.479,76.667,52.292
70.535,83.505,57.566,70.535,83.505,57.566
75.793,89.259,62.326,75.793,89.259,62.326
75.267,88.998,61.535,75.267,88.998,61.535
72.027,85.486,58.567,72.027,85.486,58.567
63.829,76.146,51.513,63.829,76.146,51.513
56.055,67.044,45.067,56.055,67.044,45.067
50.237,60.249,40.225,50.237,60.249,40.225
50.258,60.454,40.061,50.258,60.454,40.061
50.921,61.053,40.789,50.921,61.053,40.789
53.322,64.174,42.471,53.322,64.174,42.471
58.635,70.432,46.837,58.635,70.432,46.837
63.557,75.524,51.589,63.557,75.524,51.589
69.931,82.788,57.073,69.931,82.788,57.073
75.687,89.23,62.144,75.687,89.23,62.144
74.558,88.098,61.018,74.558,88.098,61.018
72.216,85.175,59.257,72.216,85.175,59.257
62.434,74.308,50.56,62.434,74.308,50.56
54.626,65.798,43.454,54.626,65.798,43.454
48.31,57.934,38.686,48.31,57.934,38.686
48.432,57.856,39.008,48.432,57.856,39.008
50.041,60.153,39.929,50.041,60.153,39.929
54.067,64.716,43.418,54.067,64.716,43.418
57.862,69.617,46.108,57.862,69.617,46.108
64.181,76.182,52.18,64.181,76.182,52.18
69.47,82.063,56.877,69.47,82.063,56.877
75.293,88.66,61.927,75.293,88.66,61.927
75.3,88.907,61.693,75.3,88.907,61.693
71.531,84.601,58.46,71.531,84.601,58.46
63.318,75.475,51.162,63.318,75.475,51.162
55.036,65.974,44.098,55.036,65.974,44.098
48.602,58.539,38.665,48.602,58.539,38.665
49.664,59.777,39.551,49.664,59.777,39.551
50.029,60.495,39.564,50.029,60.495,39.564
53.796,64.569,43.022,53.796,64.569,43.022
57.848,69.472,46.223,57.848,69.472,46.223
63.992,76.372,51.613,63.992,76.372,51.613
69.068,82.052,56.083,69.068,82.052,56.083
74.479,87.819,61.139,74.479,87.819,61.139
75.272,88.842,61.702,75.272,88.842,61.702
70.832,84.33,57.334,70.832,84.33,57.334
63.862,76.168,51.555,63.862,76.168,51.555
55.651,66.915,44.387,55.651,66.915,44.387
48.767,58.804,38.729,48.767,58.804,38.729
49.284,59.512,39.056,49.284,59.512,39.056
52.021,62.51,41.533,52.021,62.51,41.533
53.719,64.971,42.467,53.719,64.971,42.467
57.524,69.549,45.499,57.524,69.549,45.499
64.282,76.747,51.816,64.282,76.747,51.816
70.304,83.218,57.391,70.304,83.218,57.391
75.962,89.533,62.39,75.962,89.533,62.39
75.977,89.481,62.473,75.977,89.481,62.473
71.201,83.961,58.44,71.201,83.961,58.44
63.835,76.175,51.496,63.835,76.175,51.496
54.817,65.876,43.758,54.817,65.876,43.758
48.667,58.636,38.697,48.667,58.636,38.697
49.696,59.685,39.707,49.696,59.685,39.707
51.247,61.55,40.943,51.247,61.55,40.943
54.016,65.22,42.812,54.016,65.22,42.812
58.871,70.836,46.907,58.871,70.836,46.907
63.865,76.141,51.59,63.865,76.141,51.59
70.004,82.81,57.198,70.004,82.81,57.198
75.13,88.234,62.027,75.13,88.234,62.027
76.224,89.721,62.728,76.224,89.721,62.728
72.102,85.278,58.925,72.102,85.278,58.925
62.89,75.051,50.729,62.89,75.051,50.729
55.058,66.037,44.079,55.058,66.037,44.079
49.19,59.106,39.274,49.19,59.106,39.274
49.971,60.343,39.598,49.971,60.343,39.598
50.835,60.938,40.731,50.835,60.938,40.731
53.875,64.371,43.378,53.875,64.371,43.378
57.343,68.701,45.985,57.343,68.701,45.985
63.236,75.303,51.169,63.236,75.303,51.169
71.104,84.228,57.98,71.104,84.228,57.98
75.392,88.768,62.015,75.392,88.768,62.015
75.409,88.898,61.919,75.409,88.898,61.919
72.011,85.296,58.726,72.011,85.296,58.726
63.204,75.464,50.943,63.204,75.464,50.943
54.149,64.694,43.604,54.149,64.694,43.604
49.194,59.283,39.104,49.194,59.283,39.104
50.819,61.115,40.523,50.819,61.115,40.523
50.839,61.034,40.645,50.839,61.034,40.645
53.498,64.415,42.581,53.498,64.415,42.581
58.767,70.674,46.86,58.767,70.674,46.86
63.918,75.83,52.006,63.918,75.83,52.006
69.895,82.559,57.23,69.895,82.559,57.23
74.925,88.361,61.489,74.925,88.361,61.489
75.588,89.125,62.05,75.588,89.125,62.05
71.655,84.67,58.64,71.655,84.67,58.64
64.353,76.096,52.61,64.353,76.096,52.61
54.852,65.665,44.039,54.852,65.665,44.039
49.116,59.142,39.09,49.116,59.142,39.09
49.628,60.056,39.199,49.628,60.056,39.199
50.565,60.065,41.066,50.565,60.065,41.066
53.151,63.816,42.486,53.151,63.816,42.486
57.425,69.207,45.643,57.425,69.207,45.643
63.961,75.887,52.035,63.961,75.887,52.035
70.062,82.987,57.136,70.062,82.987,57.136
75.56,89.124,61.995,75.56,89.124,61.995
75.407,89.24,61.575,75.407,89.24,61.575
71.047,84.188,57.907,71.047,84.188,57.907
64.685,77.223,52.147,64.685,77.223,52.147
55.133,66.018,44.248,55.133,66.018,44.248
48.52,58.119,38.921,48.52,58.119,38.921
49.523,59.32,39.726,49.523,59.32,39.726
50.312,60.404,40.219,50.312,60.404,40.219
53.209,63.938,42.481,53.209,63.938,42.481
59.494,72.028,46.961,59.494,72.028,46.961
63.597,75.607,51.587,63.597,75.607,51.587
70.278,82.986,57.569,70.278,82.986,57.569
75.589,88.999,62.18,75.589,88.999,62.18
75.992,89.8,62.183,75.992,89.8,62.183
72.305,85.569,59.041,72.305,85.569,59.041
65.324,77.355,53.292,65.324,77.355,53.292
54.893,65.642,44.144,54.893,65.642,44.144
49.002,58.943,39.06,49.002,58.943,39.06
50.319,59.992,40.645,50.319,59.992,40.645
51.175,61.683,40.666,51.175,61.683,40.666
54.896,66.085,43.707,54.896,66.085,43.707
58.243,70.527,45.959,58.243,70.527,45.959
64.026,76.164,51.887,64.026,76.164,51.887
70.825,83.749,57.901,70.825,83.749,57.901
75.517,88.94,62.095,75.517,88.94,62.095
75.851,89.372,62.331,75.851,89.372,62.331
71.963,85.17,58.756,71.963,85.17,58.756
64.616,76.655,52.576,64.616,76.655,52.576
56.167,67.115,45.219,56.167,67.115,45.219
49.231,59.359,39.103,49.231,59.359,39.103
50.322,60.939,39.704,50.322,60.939,39.704
51.509,62.01,41.007,51.509,62.01,41.007
54.678,65.907,43.45,54.678,65.907,43.45
58.782,71.122,46.442,58.782,71.122,46.442
63.703,75.705,51.701,63.703,75.705,51.701
69.38,82.142,56.618,69.38,82.142,56.618
75.799,89.263,62.336,75.799,89.263,62.336
76.7,90.287,63.112,76.7,90.287,63.112
72.273,85.531,59.015,72.273,85.531,59.015
64.515,76.071,52.959,64.515,76.071,52.959
54.942,65.887,43.997,54.942,65.887,43.997
50.105,60.342,39.868,50.105,60.342,39.868
49.994,60.421,39.567,49.994,60.421,39.567
51.534,62.067,41.002,51.534,62.067,41.002
54.062,64.757,43.366,54.062,64.757,43.366
59.175,71.009,47.34,59.175,71.009,47.34
63.167,74.731,51.604,63.167,74.731,51.604
69.016,81.817,56.216,69.016,81.817,56.216
74.776,88.113,61.44,74.776,88.113,61.44
75.61,88.985,62.235,75.61,88.985,62.235
71.768,84.888,58.649,71.768,84.888,58.649
64.176,76.029,52.322,64.176,76.029,52.322
54.604,65.101,44.107,54.604,65.101,44.107
49.374,59.494,39.255,49.374,59.494,39.255
50.163,60.229,40.098,50.163,60.229,40.098
51.462,61.637,41.287,51.462,61.637,41.287
53.925,64.664,43.187,53.925,64.664,43.187
58.465,70.84,46.091,58.465,70.84,46.091
64.228,76.591,51.864,64.228,76.591,51.864
69.962,82.787,57.136,69.962,82.787,57.136
76.388,89.717,63.06,76.388,89.717,63.06
76.166,89.648,62.683,76.166,89.648,62.683
72.628,85.893,59.362,72.628,85.893,59.362
63.655,75.892,51.419,63.655,75.892,51.419
54.659,65.175,44.144,54.659,65.175,44.144
49.577,59.921,39.233,49.577,59.921,39.233
49.649,59.761,39.537,49.649,59.761,39.537
52.021,62.245,41.798,52.021,62.245,41.798
54.171,65.284,43.057,54.171,65.284,43.057
57.631,69.254,46.008,57.631,69.254,46.008
64.805,76.754,52.855,64.805,76.754,52.855
69.646,82.085,57.208,69.646,82.085,57.208
76.73,90.107,63.353,76.73,90.107,63.353
76.914,90.583,63.245,76.914,90.583,63.245
73.016,86.348,59.684,73.016,86.348,59.684
65.06,77.229,52.891,65.06,77.229,52.891
55.16,66.378,43.941,55.16,66.378,43.941
50.995,61.247,40.743,50.995,61.247,40.743
50.61,60.348,40.872,50.61,60.348,40.872
51.615,62.092,41.138,51.615,62.092,41.138
54.805,65.915,43.695,54.805,65.915,43.695
58.632,70.625,46.639,58.632,70.625,46.639
64.769,76.835,52.703,64.769,76.835,52.703
70.386,83.06,57.711,70.386,83.06,57.711
76.872,90.169,63.575,76.872,90.169,63.575
77.095,90.36,63.829,77.095,90.36,63.829
72.363,85.341,59.385,72.363,85.341,59.385
64.366,76.39,52.342,64.366,76.39,52.342
55.832,66.816,44.847,55.832,66.816,44.847
49.701,60.036,39.365,49.701,60.036,39.365
50.466,61.179,39.754,50.466,61.179,39.754
51.836,62.222,41.45,51.836,62.222,41.45
54.233,65.657,42.81,54.233,65.657,42.81
57.786,69.5,46.072,57.786,69.5,46.072
64.495,76.529,52.46,64.495,76.529,52.46
70.497,83.554,57.44,70.497,83.554,57.44
76.589,90.205,62.974,76.589,90.205,62.974
76.379,89.999,62.759,76.379,89.999,62.759
72.029,85.375,58.684,72.029,85.375,58.684
64.665,77.267,52.063,64.665,77.267,52.063
55.043,66.279,43.807,55.043,66.279,43.807
49.31,59.11,39.51,49.31,59.11,39.51
49.815,59.723,39.907,49.815,59.723,39.907
51.287,61.37,41.204,51.287,61.37,41.204
55.259,66.703,43.815,55.259,66.703,43.815
58.549,70.561,46.537,58.549,70.561,46.537
63.875,76.041,51.708,63.875,76.041,51.708
70.532,83.393,57.672,70.532,83.393,57.672
75.886,89.33,62.443,75.886,89.33,62.443
75.338,89.01,61.666,75.338,89.01,61.666
71.79,85.369,58.211,71.79,85.369,58.211
64.975,77.778,52.171,64.975,77.778,52.171
57.119,68.978,45.259,57.119,68.978,45.259
50.358,60.798,39.919,50.358,60.798,39.919
50.269,60.438,40.099,50.269,60.438,40.099
50.804,61.126,40.481,50.804,61.126,40.481
53.537,64.62,42.454,53.537,64.62,42.454
59.066,71.701,46.431,59.066,71.701,46.431
64.039,76.639,51.439,64.039,76.639,51.439
70.388,83.446,57.33,70.388,83.446,57.33
76.579,90.039,63.12,76.579,90.039,63.12
76.563,90.266,62.859,76.563,90.266,62.859
72.84,86.399,59.28,72.84,86.399,59.28
64.842,77.208,52.475,64.842,77.208,52.475
55.223,66.507,43.939,55.223,66.507,43.939
50.047,60.587,39.508,50.047,60.587,39.508
49.462,60.095,38.828,49.462,60.095,38.828
51.81,62.596,41.024,51.81,62.596,41.024
55.858,67.358,44.359,55.858,67.358,44.359
59.032,70.819,47.246,59.032,70.819,47.246
63.415,75.474,51.357,63.415,75.474,51.357
70.755,84.009,57.501,70.755,84.009,57.501
75.533,88.812,62.254,75.533,88.812,62.254
75.978,89.398,62.558,75.978,89.398,62.558
71.513,84.828,58.197,71.513,84.828,58.197
63.343,75.423,51.263,63.343,75.423,51.263
54.018,64.69,43.346,54.018,64.69,43.346
49.372,59.553,39.191,49.372,59.553,39.191
49.795,59.396,40.193,49.795,59.396,40.193
51.315,61.513,41.116,51.315,61.513,41.116
54.633,65.425,43.841,54.633,65.425,43.841
58.132,69.719,46.544,58.132,69.719,46.544
63.151,74.788,51.513,63.151,74.788,51.513
69.897,82.437,57.358,69.897,82.437,57.358
75.325,88.698,61.952,75.325,88.698,61.952
75.216,88.707,61.725,75.216,88.707,61.725
70.656,83.802,57.51,70.656,83.802,57.51
63.521,75.716,51.325,63.521,75.716,51.325
54.84,66.11,43.571,54.84,66.11,43.571
49.486,59.408,39.564,49.486,59.408,39.564
49.83,59.897,39.763,49.83,59.897,39.763
51.089,60.844,41.334,51.089,60.844,41.334
54.844,65.994,43.694,54.844,65.994,43.694
59.745,71.987,47.502,59.745,71.987,47.502
64.843,76.639,53.046,64.843,76.639,53.046
69.842,82.368,57.316,69.842,82.368,57.316
75.6,88.752,62.447,75.6,88.752,62.447
76.261,89.992,62.529,76.261,89.992,62.529
72.272,85.499,59.045,72.272,85.499,59.045
64.363,76.838,51.887,64.363,76.838,51.887
55.173,66.031,44.315,55.173,66.031,44.315
49.092,59.215,38.969,49.092,59.215,38.969
49.951,59.846,40.057,49.951,59.846,40.057
51.054,61.023,41.085,51.054,61.023,41.085
54.391,65.655,43.126,54.391,65.655,43.126
58.708,71.048,46.368,58.708,71.048,46.368
63.92,76.187,51.652,63.92,76.187,51.652
71.147,83.967,58.328,71.147,83.967,58.328
75.951,89.347,62.556,75.951,89.347,62.556
76.233,90.007,62.458,76.233,90.007,62.458
73.227,86.565,59.888,73.227,86.565,59.888
64.197,76.268,52.127,64.197,76.268,52.127
56.055,66.872,45.237,56.055,66.872,45.237
49.337,59.39,39.285,49.337,59.39,39.285
50.976,61.156,40.795,50.976,61.156,40.795
52.082,62.616,41.548,52.082,62.616,41.548
55.124,66.573,43.676,55.124,66.573,43.676
59.115,71.15,47.08,59.115,71.15,47.08
65.316,77.271,53.361,65.316,77.271,53.361
71.039,83.733,58.345,71.039,83.733,58.345
76.957,90.399,63.515,76.957,90.399,63.515
75.918,89.539,62.297,75.918,89.539,62.297
72.956,86.282,59.629,72.956,86.282,59.629
65.205,77.819,52.59,65.205,77.819,52.59
55.979,66.877,45.082,55.979,66.877,45.082
50.806,60.655,40.958,50.806,60.655,40.958
50.523,60.413,40.634,50.523,60.413,40.634
50.966,60.783,41.148,50.966,60.783,41.148
54.481,65.264,43.697,54.481,65.264,43.697
57.452,69.172,45.732,57.452,69.172,45.732
63.173,74.743,51.602,63.173,74.743,51.602
